,month_date_yyyymm,postal_code,zip_name,median_listing_price,active_listing_count
313633,202405,50103,"garden grove, ia",154950.0,2.0
313632,202405,17356,"red lion, pa",294078.0,18.0
313631,202405,75051,"grand prairie, tx",313500.0,37.0
313630,202405,38916,"calhoun city, ms",176900.0,14.0
313628,202405,54729,"chippewa falls, wi",444150.0,62.0
313669,202405,96732,"kahului, hi",288250.0,21.0
313627,202405,45326,"fletcher, oh",212400.0,2.0
313626,202405,83127,"thayne, wy",788000.0,47.0
313625,202405,60505,"aurora, il",247425.0,11.0
313624,202405,15537,"everett, pa",231000.0,16.0
313623,202405,70535,"eunice, la",136250.0,42.0
313622,202405,98392,"suquamish, wa",529900.0,6.0
313621,202405,44203,"barberton, oh",216175.0,29.0
313620,202405,78644,"lockhart, tx",349744.0,78.0
313619,202405,23322,"chesapeake, va",617883.0,125.0
313618,202405,97048,"rainier, or",544900.0,11.0
313617,202405,61602,"peoria, il",120669.0,9.0
313641,202405,98022,"enumclaw, wa",799950.0,32.0
313642,202405,12433,"glenford, ny",995000.0,5.0
313643,202405,61281,"sherrard, il",158650.0,2.0
313644,202405,33050,"marathon, fl",1298500.0,200.0
313667,202405,52726,"blue grass, ia",469950.0,8.0
313666,202405,94539,"fremont, ca",1595341.0,26.0
313665,202405,46322,"highland, in",249900.0,21.0
313664,202405,66221,"overland park, ks",913750.0,98.0
313663,202405,16041,"karns city, pa",155000.0,5.0
313662,202405,16053,"renfrew, pa",419240.0,7.0
313661,202405,13825,"otego, ny",616175.0,4.0
313660,202405,70734,"geismar, la",427475.0,41.0
313659,202405,67063,"hillsboro, ks",153500.0,7.0
313658,202405,49425,"holton, mi",329000.0,3.0
313657,202405,37209,"nashville, tn",700925.0,251.0
313656,202405,33196,"miami, fl",652250.0,93.0
313655,202405,62418,"brownstown, il",100000.0,2.0
313654,202405,92061,"pauma valley, ca",1121225.0,12.0
313653,202405,72520,"camp, ar",281225.0,2.0
313652,202405,28622,"elk park, nc",749000.0,11.0
313651,202405,66538,"seneca, ks",272425.0,2.0
313650,202405,7624,"closter, nj",1690000.0,16.0
313649,202405,80428,"clark, co",2200000.0,9.0
313648,202405,26801,"baker, wv",638250.0,3.0
313647,202405,68759,"newport, ne",62900.0,1.0
313646,202405,62471,"vandalia, il",189125.0,15.0
313645,202405,4087,"waterboro, me",712400.0,2.0
313616,202405,75105,"chatfield, tx",556500.0,2.0
313615,202405,72438,"leachville, ar",144900.0,8.0
313614,202405,75417,"bogata, tx",260000.0,13.0
313587,202405,15005,"baden, pa",641042.0,25.0
313585,202405,21904,"port deposit, md",500500.0,5.0
313584,202405,54909,"almond, wi",49900.0,0.0
313583,202405,24747,"rock, wv",212000.0,4.0
313582,202405,48089,"warren, mi",121700.0,53.0
313581,202405,71366,"saint joseph, la",694000.0,10.0
313580,202405,78410,"corpus christi, tx",306175.0,104.0
313579,202405,29607,"greenville, sc",407200.0,92.0
313578,202405,61726,"chenoa, il",355950.0,2.0
313577,202405,73129,"oklahoma city, ok",184701.0,15.0
313576,202405,3584,"lancaster, nh",300475.0,4.0
313575,202405,33435,"boynton beach, fl",297600.0,344.0
313574,202405,27006,"advance, nc",447600.0,33.0
313573,202405,50111,"grimes, ia",419995.0,75.0
313572,202405,97721,"princeton, or",5425000.0,2.0
313571,202405,44450,"north bloomfield, oh",147425.0,2.0
313570,202405,33838,"dundee, fl",307950.0,38.0
313569,202405,87020,"grants, nm",237500.0,28.0
313568,202405,45882,"rockford, oh",159375.0,5.0
313567,202405,80129,"littleton, co",658375.0,36.0
313566,202405,1368,"royalston, ma",550000.0,1.0
313565,202405,50530,"dayton, ia",40625.0,2.0
313564,202405,19806,"wilmington, de",624700.0,25.0
313563,202405,67061,"hazelton, ks",1100000.0,1.0
313586,202405,73832,"arnett, ok",255000.0,2.0
313588,202405,16038,"harrisville, pa",296000.0,4.0
313613,202405,54865,"port wing, wi",425000.0,5.0
313589,202405,14423,"caledonia, ny",189900.0,2.0
313612,202405,8608,"trenton, nj",295000.0,1.0
313611,202405,8752,"seaside park, nj",1029000.0,24.0
313610,202405,60432,"joliet, il",262700.0,8.0
313609,202405,96819,"honolulu, hi",911750.0,33.0
313608,202405,57004,"beresford, sd",318900.0,8.0
313607,202405,32440,"graceville, fl",231175.0,11.0
313606,202405,30575,"talmo, ga",425000.0,1.0
313605,202405,49302,"alto, mi",768675.0,13.0
313604,202405,80128,"littleton, co",654225.0,63.0
313603,202405,70053,"gretna, la",266250.0,36.0
313602,202405,12783,"swan lake, ny",457450.0,6.0
313601,202405,20637,"hughesville, md",701175.0,17.0
313600,202405,61469,"oquawka, il",126925.0,5.0
313599,202405,24474,"selma, va",56500.0,1.0
313598,202405,66010,"blue mound, ks",486950.0,2.0
313597,202405,33563,"plant city, fl",344125.0,66.0
313596,202405,63113,"saint louis, mo",70475.0,29.0
313595,202405,11948,"laurel, ny",2262500.0,7.0
313594,202405,83544,"orofino, id",492225.0,23.0
313593,202405,19510,"blandon, pa",355700.0,3.0
313592,202405,11776,"port jefferson station, ny",589000.0,42.0
313591,202405,59823,"bonner, mt",777500.0,3.0
313590,202405,93432,"creston, ca",1649500.0,4.0
313668,202405,48895,"williamston, mi",432225.0,13.0
313670,202405,14889,"van etten, ny",169950.0,2.0
313778,202405,23025,"cardinal, va",224500.0,2.0
313738,202405,67516,"bazine, ks",480000.0,1.0
313749,202405,3854,"new castle, nh",3002175.0,3.0
313748,202405,57001,"alcester, sd",250000.0,5.0
313747,202405,53178,"sullivan, wi",576175.0,5.0
313746,202405,27379,"yanceyville, nc",316175.0,11.0
313745,202405,37025,"bon aqua, tn",470450.0,9.0
313744,202405,25043,"clay, wv",100875.0,2.0
313743,202405,46914,"bunker hill, in",69900.0,1.0
313742,202405,24551,"forest, va",526925.0,56.0
313741,202405,29605,"greenville, sc",342000.0,140.0
313740,202405,64780,"rockville, mo",118000.0,1.0
313739,202405,79042,"happy, tx",416750.0,2.0
313737,202405,14809,"avoca, ny",289000.0,4.0
313671,202405,25902,"odd, wv",432250.0,2.0
313736,202405,38472,"lynnville, tn",674500.0,7.0
313735,202405,45690,"waverly, oh",281250.0,23.0
313734,202405,92270,"rancho mirage, ca",993245.0,283.0
313733,202405,62548,"mount pulaski, il",174500.0,1.0
313732,202405,74421,"beggs, ok",210575.0,12.0
313731,202405,79911,"el paso, tx",424338.0,89.0
313730,202405,89147,"las vegas, nv",412495.0,82.0
313729,202405,6901,"stamford, ct",498750.0,5.0
313728,202405,10075,"new york, ny",1925000.0,209.0
313727,202405,57452,"java, sd",69000.0,1.0
313726,202405,49835,"garden, mi",879000.0,7.0
313750,202405,65658,"golden, mo",447250.0,11.0
313751,202405,78264,"san antonio, tx",246090.0,38.0
313752,202405,35480,"ralph, al",385000.0,1.0
313753,202405,83813,"cocolalla, id",1136750.0,7.0
313776,202405,29590,"salters, sc",699000.0,1.0
313775,202405,11752,"islip terrace, ny",583250.0,7.0
313774,202405,60625,"chicago, il",623950.0,61.0
313773,202405,78013,"comfort, tx",699900.0,27.0
313772,202405,14428,"churchville, ny",298425.0,4.0
313771,202405,87577,"tres piedras, nm",725000.0,5.0
313770,202405,93645,"o neals, ca",1890000.0,2.0
313769,202405,78015,"boerne, tx",601043.0,133.0
313768,202405,17846,"millville, pa",203125.0,3.0
313767,202405,43302,"marion, oh",251950.0,65.0
313766,202405,41653,"prestonsburg, ky",239950.0,18.0
313765,202405,33542,"zephyrhills, fl",263725.0,67.0
313764,202405,36353,"newville, al",186875.0,4.0
313763,202405,29302,"spartanburg, sc",251875.0,60.0
313762,202405,11953,"middle island, ny",399974.0,30.0
313761,202405,65635,"dadeville, mo",439900.0,1.0
313760,202405,15432,"dunlevy, pa",240000.0,3.0
313759,202405,77025,"houston, tx",527225.0,98.0
313758,202405,26038,"glen dale, wv",193500.0,5.0
313757,202405,30012,"conyers, ga",318225.0,98.0
313756,202405,71111,"bossier city, la",343500.0,135.0
313755,202405,85626,"pirtleville, az",97250.0,2.0
313754,202405,14719,"cattaraugus, ny",187050.0,6.0
313725,202405,77954,"cuero, tx",209950.0,31.0
313724,202405,48377,"novi, mi",387450.0,13.0
313723,202405,30809,"evans, ga",509900.0,139.0
313696,202405,56224,"clements, mn",105000.0,1.0
313694,202405,60647,"chicago, il",748500.0,97.0
313693,202405,24279,"pound, va",129000.0,4.0
313692,202405,13617,"canton, ny",207875.0,21.0
313691,202405,35146,"springville, al",353700.0,74.0
313690,202405,97330,"corvallis, or",630700.0,55.0
313689,202405,91506,"burbank, ca",1211500.0,9.0
313688,202405,96785,"volcano, hi",394750.0,44.0
313687,202405,18437,"lake como, pa",399000.0,1.0
313686,202405,60640,"chicago, il",374250.0,76.0
313685,202405,62313,"basco, il",10000.0,1.0
313684,202405,25051,"costa, wv",90000.0,1.0
313683,202405,77437,"el campo, tx",235000.0,42.0
313682,202405,49242,"hillsdale, mi",326225.0,25.0
313681,202405,76011,"arlington, tx",189925.0,33.0
313680,202405,38464,"lawrenceburg, tn",326175.0,69.0
313679,202405,55107,"saint paul, mn",295000.0,10.0
313678,202405,53105,"burlington, wi",475000.0,72.0
313677,202405,21930,"georgetown, md",374000.0,2.0
313676,202405,83803,"bayview, id",425000.0,14.0
313675,202405,35630,"florence, al",278925.0,56.0
313674,202405,50112,"grinnell, ia",227300.0,50.0
313673,202405,35044,"childersburg, al",173725.0,10.0
313672,202405,60016,"des plaines, il",399250.0,60.0
313695,202405,62354,"nauvoo, il",314500.0,11.0
313697,202405,13132,"pennellville, ny",574925.0,2.0
313722,202405,87530,"el rito, nm",660000.0,1.0
313698,202405,77547,"galena park, tx",214999.0,17.0
313721,202405,6380,"taftville, ct",189900.0,1.0
313720,202405,36116,"montgomery, al",286900.0,89.0
313719,202405,63739,"burfordville, mo",133700.0,2.0
313718,202405,92703,"santa ana, ca",812250.0,11.0
313717,202405,4474,"orrington, me",238250.0,3.0
313716,202405,5744,"florence, vt",89900.0,1.0
313715,202405,89034,"mesquite, nv",484975.0,33.0
313714,202405,94573,,16880000.0,1.0
313713,202405,50606,"arlington, ia",95625.0,2.0
313712,202405,28452,"longwood, nc",245000.0,0.0
313711,202405,73624,,129999.0,1.0
313710,202405,54160,"potter, wi",184900.0,0.0
313709,202405,57543,"kadoka, sd",105000.0,1.0
313708,202405,28167,"union mills, nc",379450.0,8.0
313707,202405,94550,"livermore, ca",1230523.0,45.0
313706,202405,75422,"campbell, tx",347475.0,15.0
313705,202405,1561,,700000.0,1.0
313704,202405,33004,"dania, fl",299000.0,110.0
313703,202405,73159,"oklahoma city, ok",212450.0,23.0
313702,202405,63841,"dexter, mo",192175.0,53.0
313701,202405,10984,"thiells, ny",629974.0,3.0
313700,202405,64056,"independence, mo",262500.0,19.0
313699,202405,32806,"orlando, fl",541975.0,111.0
313562,202405,37391,"turtletown, tn",375833.0,12.0
313561,202405,97752,"post, or",889500.0,2.0
313560,202405,73434,"foster, ok",589900.0,1.0
313412,202405,16143,"pulaski, pa",722450.0,3.0
313423,202405,16354,"titusville, pa",126600.0,14.0
313422,202405,22511,"lottsburg, va",679000.0,12.0
313421,202405,27856,"nashville, nc",356000.0,31.0
313420,202405,15427,"daisytown, pa",109500.0,3.0
313419,202405,59747,"pony, mt",275000.0,1.0
313418,202405,89414,"golconda, nv",452000.0,2.0
313417,202405,10301,"staten island, ny",659000.0,60.0
313416,202405,27306,"mount gilead, nc",397488.0,26.0
313415,202405,53805,"boscobel, wi",189175.0,5.0
313414,202405,22202,"arlington, va",667500.0,23.0
313413,202405,17929,"cressona, pa",139450.0,2.0
313411,202405,2143,"somerville, ma",1189500.0,38.0
313559,202405,54977,"scandinavia, wi",495000.0,1.0
313410,202405,50107,"grand junction, ia",231225.0,2.0
313409,202405,27248,"franklinville, nc",285000.0,3.0
313408,202405,18070,"palm, pa",289875.0,1.0
313407,202405,77008,"houston, tx",676893.0,209.0
313406,202405,10464,"bronx, ny",628500.0,11.0
313405,202405,44107,"lakewood, oh",212200.0,58.0
313404,202405,77518,"bacliff, tx",255575.0,39.0
313403,202405,3031,"amherst, nh",747725.0,12.0
313402,202405,10528,"harrison, ny",2462500.0,13.0
313401,202405,38838,"dennis, ms",225000.0,3.0
313400,202405,12814,"bolton landing, ny",995000.0,4.0
313424,202405,28422,"bolivia, nc",366650.0,153.0
313425,202405,5830,"derby line, vt",279000.0,3.0
313426,202405,63104,"saint louis, mo",429950.0,52.0
313427,202405,68044,"nickerson, ne",611950.0,1.0
313450,202405,75704,"tyler, tx",347375.0,15.0
313449,202405,95665,"pine grove, ca",510000.0,20.0
313448,202405,20130,"paris, va",1750000.0,1.0
313447,202405,37818,"mosheim, tn",297450.0,5.0
313446,202405,83869,"spirit lake, id",843225.0,27.0
313445,202405,7004,"fairfield, nj",622222.0,10.0
313444,202405,34235,"sarasota, fl",352000.0,150.0
313443,202405,74955,"sallisaw, ok",252175.0,64.0
313442,202405,77081,"houston, tx",374975.0,16.0
313441,202405,62277,"prairie du rocher, il",102450.0,1.0
313440,202405,73857,"sharon, ok",216500.0,1.0
313439,202405,6081,"tariffville, ct",249900.0,1.0
313438,202405,68310,"beatrice, ne",230000.0,14.0
313437,202405,72670,"ponca, ar",399900.0,2.0
313436,202405,39145,"pelahatchie, ms",193750.0,2.0
313435,202405,32068,"middleburg, fl",374950.0,182.0
313434,202405,44446,"niles, oh",162500.0,18.0
313433,202405,95442,"glen ellen, ca",2356250.0,24.0
313432,202405,62031,"fieldon, il",67500.0,1.0
313431,202405,28741,"highlands, nc",1479125.0,135.0
313430,202405,92106,"san diego, ca",1898000.0,37.0
313429,202405,33169,"miami, fl",227500.0,118.0
313428,202405,97540,"talent, or",424900.0,23.0
313399,202405,68061,"tekamah, ne",212000.0,3.0
313398,202405,30434,"louisville, ga",230900.0,10.0
313397,202405,29178,"whitmire, sc",105100.0,2.0
313370,202405,75703,"tyler, tx",430975.0,169.0
313368,202405,53007,"butler, wi",309975.0,3.0
313367,202405,98026,"edmonds, wa",903000.0,43.0
313366,202405,55960,"oronoco, mn",531150.0,8.0
313365,202405,36088,"tuskegee institute, al",26500.0,3.0
313364,202405,29080,"lynchburg, sc",180000.0,4.0
313363,202405,63038,"wildwood, mo",662475.0,13.0
313362,202405,56137,"heron lake, mn",179500.0,3.0
313361,202405,52322,"oxford, ia",330000.0,5.0
313360,202405,44144,"cleveland, oh",182400.0,12.0
313359,202405,37888,"washburn, tn",350000.0,6.0
313358,202405,92408,"san bernardino, ca",599250.0,10.0
313357,202405,18519,"scranton, pa",229725.0,4.0
313356,202405,59218,"culbertson, mt",199900.0,3.0
313355,202405,41048,"hebron, ky",544975.0,31.0
313354,202405,82514,"fort washakie, wy",650000.0,1.0
313353,202405,75602,"longview, tx",262500.0,50.0
313352,202405,55074,"shafer, mn",472775.0,4.0
313351,202405,47874,"rosedale, in",386200.0,2.0
313350,202405,44707,"canton, oh",109675.0,3.0
313349,202405,69144,"keystone, ne",350000.0,3.0
313348,202405,12585,"verbank, ny",743500.0,3.0
313347,202405,97702,"bend, or",812450.0,232.0
313346,202405,95247,"murphys, ca",594500.0,39.0
313369,202405,6511,"new haven, ct",271250.0,27.0
313371,202405,46327,"hammond, in",174900.0,7.0
313396,202405,3883,"south tamworth, nh",343000.0,2.0
313372,202405,10597,"waccabuc, ny",3460000.0,4.0
313395,202405,50109,"granger, ia",441125.0,8.0
313394,202405,76877,"san saba, tx",241975.0,16.0
313393,202405,53089,"sussex, wi",592445.0,53.0
313392,202405,97490,"walton, or",477000.0,2.0
313391,202405,35175,"union grove, al",534900.0,24.0
313390,202405,19140,"philadelphia, pa",123200.0,109.0
313389,202405,67142,"spivey, ks",120000.0,3.0
313388,202405,97112,"cloverdale, or",578748.0,11.0
313387,202405,1520,"holden, ma",739900.0,26.0
313386,202405,45629,"franklin furnace, oh",262500.0,3.0
313385,202405,46259,"indianapolis, in",447250.0,33.0
313384,202405,88314,"bent, nm",707000.0,3.0
313383,202405,42130,"eighty eight, ky",129900.0,1.0
313382,202405,11777,"port jefferson, ny",891000.0,22.0
313381,202405,25007,"arnett, wv",199500.0,1.0
313380,202405,72537,"gamaliel, ar",379900.0,5.0
313379,202405,47847,"dana, in",79950.0,1.0
313378,202405,59006,"ballantine, mt",364900.0,1.0
313377,202405,38948,"oakland, ms",238450.0,6.0
313376,202405,91784,"upland, ca",1224900.0,31.0
313375,202405,89509,"reno, nv",721250.0,69.0
313374,202405,69166,"thedford, ne",140000.0,1.0
313373,202405,38256,"springville, tn",325000.0,22.0
313451,202405,23930,"crewe, va",185000.0,6.0
313452,202405,48049,"north street, mi",389950.0,9.0
313453,202405,13811,"newark valley, ny",108750.0,5.0
313533,202405,47541,"holland, in",234350.0,2.0
313531,202405,62941,"grand chain, il",80000.0,1.0
313530,202405,57401,"aberdeen, sd",278400.0,71.0
313529,202405,12533,"hopewell junction, ny",576975.0,52.0
313528,202405,50208,"newton, ia",280773.0,58.0
313527,202405,27517,"chapel hill, nc",1137250.0,72.0
313526,202405,55125,"saint paul, mn",396237.0,47.0
313525,202405,5455,"fairfield, vt",425000.0,1.0
313524,202405,17815,"bloomsburg, pa",341225.0,28.0
313523,202405,13436,"raquette lake, ny",692500.0,2.0
313522,202405,4911,"anson, me",224925.0,4.0
313521,202405,95023,"hollister, ca",804000.0,88.0
313520,202405,95130,"san jose, ca",1821150.0,6.0
313519,202405,49250,"jonesville, mi",318000.0,6.0
313518,202405,99117,"creston, wa",247463.0,5.0
313517,202405,52358,"west branch, ia",319950.0,28.0
313516,202405,12936,"essex, ny",827500.0,8.0
313515,202405,55340,"hamel, mn",750456.0,64.0
313514,202405,7503,"paterson, nj",386225.0,4.0
313513,202405,50148,"liscomb, ia",209900.0,1.0
313512,202405,10465,"bronx, ny",619000.0,72.0
313511,202405,33953,"port charlotte, fl",412775.0,218.0
313510,202405,41098,"worthville, ky",99999.0,1.0
313509,202405,12495,"willow, ny",1585000.0,4.0
313532,202405,93906,"salinas, ca",742375.0,9.0
313534,202405,55604,"grand marais, mn",522825.0,11.0
313507,202405,1570,"webster, ma",549900.0,17.0
313535,202405,52567,"libertyville, ia",79000.0,1.0
313558,202405,55812,"duluth, mn",414975.0,4.0
313557,202405,98675,"yacolt, wa",994750.0,14.0
313556,202405,99021,"mead, wa",565000.0,20.0
313555,202405,25951,"hinton, wv",197125.0,17.0
313554,202405,28594,"emerald isle, nc",853750.0,77.0
313553,202405,54465,"pickerel, wi",619675.0,2.0
313552,202405,64497,"weatherby, mo",599000.0,2.0
313551,202405,65787,"roach, mo",524850.0,11.0
313550,202405,21676,"wittman, md",1155000.0,4.0
313549,202405,15557,"rockwood, pa",219974.0,5.0
313548,202405,34436,"floral city, fl",299950.0,32.0
313547,202405,24540,"danville, va",152250.0,55.0
313546,202405,14604,"rochester, ny",637400.0,3.0
313545,202405,2672,,7900000.0,2.0
313544,202405,90740,"seal beach, ca",398500.0,86.0
313543,202405,74430,"crowder, ok",299000.0,4.0
313542,202405,77382,"spring, tx",555250.0,75.0
313541,202405,44654,"millersburg, oh",249000.0,19.0
313540,202405,89052,"henderson, nv",771225.0,172.0
313539,202405,17113,"harrisburg, pa",130700.0,20.0
313538,202405,93536,"lancaster, ca",599495.0,178.0
313537,202405,99780,"tok, ak",248500.0,8.0
313536,202405,55436,"minneapolis, mn",830750.0,52.0
313508,202405,29070,"leesville, sc",551225.0,27.0
313506,202405,39540,"diberville, ms",347000.0,41.0
313454,202405,81241,"pitkin, co",527450.0,2.0
313479,202405,21624,"claiborne, md",385000.0,1.0
313477,202405,98850,"rock island, wa",1229000.0,5.0
313476,202405,45786,"waterford, oh",318250.0,3.0
313475,202405,85120,"apache junction, az",391245.0,54.0
313474,202405,62549,"mt zion, il",225000.0,10.0
313473,202405,49629,"elk rapids, mi",494900.0,10.0
313472,202405,81646,"molina, co",1162500.0,2.0
313471,202405,64481,"ridgeway, mo",575000.0,1.0
313470,202405,15234,"pittsburgh, pa",244625.0,7.0
313469,202405,67546,"inman, ks",195000.0,4.0
313468,202405,55775,"pengilly, mn",530000.0,4.0
313467,202405,18824,"hop bottom, pa",480667.0,4.0
313466,202405,65649,"fair play, mo",338675.0,4.0
313465,202405,54151,"niagara, wi",129950.0,5.0
313464,202405,11211,"brooklyn, ny",1747000.0,74.0
313463,202405,63547,"hurdland, mo",77000.0,2.0
313462,202405,78631,"harper, tx",625000.0,23.0
313461,202405,32953,"merritt island, fl",580000.0,110.0
313460,202405,77092,"houston, tx",349750.0,96.0
313459,202405,57069,"vermillion, sd",297475.0,19.0
313458,202405,14072,"grand island, ny",440059.0,26.0
313457,202405,92802,"anaheim, ca",987750.0,9.0
313456,202405,16423,"lake city, pa",333725.0,3.0
313455,202405,48083,"troy, mi",406000.0,16.0
313478,202405,90265,"malibu, ca",6369750.0,232.0
313480,202405,89122,"las vegas, nv",366500.0,102.0
313505,202405,27814,"blounts creek, nc",634000.0,2.0
313481,202405,47858,"lewis, in",60000.0,1.0
313504,202405,61087,"warren, il",122450.0,2.0
313503,202405,16326,"fryburg, pa",264900.0,1.0
313502,202405,24534,"clover, va",242499.0,4.0
313501,202405,31411,"savannah, ga",898000.0,45.0
313500,202405,32656,"keystone heights, fl",350875.0,53.0
313499,202405,48313,"sterling heights, mi",289925.0,15.0
313498,202405,18508,"scranton, pa",130700.0,8.0
313497,202405,37757,"jacksboro, tn",450750.0,20.0
313496,202405,34983,"port saint lucie, fl",421950.0,200.0
313495,202405,71019,"coushatta, la",259475.0,3.0
313494,202405,28152,"shelby, nc",263950.0,65.0
313493,202405,77429,"cypress, tx",449995.0,204.0
313492,202405,80421,"bailey, co",727250.0,45.0
313491,202405,30205,"brooks, ga",836250.0,10.0
313490,202405,62932,"elkville, il",152875.0,2.0
313489,202405,52246,"iowa city, ia",419450.0,85.0
313488,202405,59853,"noxon, mt",612500.0,12.0
313487,202405,55101,"saint paul, mn",244900.0,45.0
313486,202405,70764,"plaquemine, la",233500.0,32.0
313485,202405,32764,"osteen, fl",487005.0,9.0
313484,202405,28613,"conover, nc",327500.0,43.0
313483,202405,77807,"bryan, tx",330450.0,85.0
313482,202405,83860,"sagle, id",1333250.0,58.0
313777,202405,76446,"dublin, tx",328750.0,28.0
313779,202405,5355,"wardsboro, vt",427999.0,4.0
313344,202405,76309,"wichita falls, tx",193675.0,73.0
314064,202405,49927,"gaastra, mi",549000.0,1.0
314075,202405,15411,"addison, pa",331175.0,4.0
314074,202405,70507,"lafayette, la",239500.0,48.0
314073,202405,38551,"celina, tn",399950.0,19.0
314072,202405,15313,"beallsville, pa",89900.0,1.0
314071,202405,78223,"san antonio, tx",238861.0,191.0
314070,202405,17321,"fawn grove, pa",613400.0,6.0
314069,202405,68510,"lincoln, ne",302475.0,18.0
314068,202405,54101,"abrams, wi",471400.0,5.0
314067,202405,95045,"san juan bautista, ca",1360875.0,10.0
314066,202405,65279,"rocheport, mo",471250.0,7.0
314065,202405,11701,"amityville, ny",574975.0,31.0
314063,202405,49277,"rives junction, mi",334950.0,4.0
314104,202405,17813,"beavertown, pa",221900.0,3.0
314062,202405,20688,"solomons, md",529000.0,11.0
314061,202405,98908,"yakima, wa",448750.0,83.0
314060,202405,27298,"liberty, nc",277450.0,8.0
314059,202405,54446,"loyal, wi",140000.0,5.0
314058,202405,53821,"prairie du chien, wi",282250.0,17.0
314057,202405,37412,"chattanooga, tn",329950.0,36.0
314056,202405,71940,"delight, ar",195000.0,3.0
314055,202405,18064,"nazareth, pa",554900.0,19.0
314054,202405,48886,"six lakes, mi",232250.0,5.0
314053,202405,28712,"brevard, nc",634500.0,71.0
314052,202405,72432,"harrisburg, ar",143700.0,18.0
314076,202405,78229,"san antonio, tx",191123.0,69.0
314077,202405,59710,"alder, mt",640000.0,1.0
314078,202405,11962,"sagaponack, ny",12495000.0,21.0
314079,202405,47989,"waveland, in",678250.0,6.0
314102,202405,40360,"owingsville, ky",195900.0,17.0
314101,202405,29630,"central, sc",408977.0,36.0
314100,202405,95918,"browns valley, ca",581000.0,13.0
314099,202405,65706,"marshfield, mo",338450.0,43.0
314098,202405,61701,"bloomington, il",156475.0,21.0
314097,202405,54966,"plainfield, wi",256725.0,6.0
314096,202405,42404,"clay, ky",34000.0,1.0
314095,202405,68456,"utica, ne",179000.0,1.0
314094,202405,93240,"lake isabella, ca",348725.0,23.0
314093,202405,37305,"beersheba springs, tn",169925.0,2.0
314092,202405,95828,"sacramento, ca",489500.0,39.0
314091,202405,98038,"maple valley, wa",909988.0,42.0
314090,202405,74301,"vinita, ok",359250.0,47.0
314089,202405,83847,"naples, id",472450.0,4.0
314088,202405,27909,"elizabeth city, nc",339675.0,122.0
314087,202405,97369,"otter rock, or",36725.0,18.0
314086,202405,66411,"blue rapids, ks",625000.0,1.0
314085,202405,37770,"lancing, tn",544925.0,2.0
314084,202405,29659,"lowndesville, sc",289000.0,1.0
314083,202405,47037,"osgood, in",161000.0,3.0
314082,202405,77613,"china, tx",220000.0,1.0
314081,202405,38483,"summertown, tn",376675.0,25.0
314080,202405,31783,"rebecca, ga",299900.0,1.0
314051,202405,73115,"oklahoma city, ok",159975.0,27.0
314050,202405,28790,"zirconia, nc",1190000.0,13.0
314049,202405,28778,"swannanoa, nc",530725.0,17.0
314022,202405,30068,"marietta, ga",826000.0,68.0
314020,202405,99587,"girdwood, ak",1231000.0,2.0
314019,202405,46166,"paragon, in",272475.0,3.0
314018,202405,55962,"peterson, mn",389000.0,1.0
314017,202405,70446,"loranger, la",339900.0,16.0
314016,202405,77320,"huntsville, tx",250807.0,103.0
314015,202405,6230,"abington, ct",289900.0,1.0
314014,202405,7838,"great meadows, nj",402475.0,5.0
314013,202405,3450,"harrisville, nh",428750.0,3.0
314012,202405,8319,"estell manor, nj",470500.0,4.0
314011,202405,75789,"troup, tx",391700.0,39.0
314010,202405,13470,"stratford, ny",247000.0,2.0
314009,202405,7645,"montvale, nj",1297000.0,18.0
314008,202405,30153,"rockmart, ga",349900.0,77.0
314007,202405,54210,"ellison bay, wi",525700.0,10.0
314006,202405,13122,"new woodstock, ny",79900.0,1.0
314005,202405,95222,"angels camp, ca",705375.0,25.0
314004,202405,99341,"lind, wa",127475.0,7.0
314003,202405,29107,"neeses, sc",282250.0,3.0
314002,202405,24282,"saint charles, va",95000.0,0.0
314001,202405,26385,"lost creek, wv",100825.0,5.0
314000,202405,92101,"san diego, ca",714450.0,212.0
313999,202405,66507,"maple hill, ks",265000.0,1.0
313998,202405,65349,"slater, mo",94250.0,2.0
314021,202405,68401,"mc cool junction, ne",308050.0,4.0
314023,202405,8049,"magnolia, nj",332450.0,4.0
314048,202405,2914,"east providence, ri",399900.0,9.0
314024,202405,47108,"campbellsburg, in",172450.0,6.0
314047,202405,53119,"eagle, wi",414900.0,6.0
314046,202405,43533,"lyons, oh",180000.0,1.0
314045,202405,53557,"lowell, wi",199900.0,1.0
314044,202405,44647,"massillon, oh",254900.0,13.0
314043,202405,44012,"avon lake, oh",527425.0,26.0
314042,202405,7022,"fairview, nj",659000.0,12.0
314041,202405,11572,"oceanside, ny",709500.0,49.0
314040,202405,51448,"kiron, ia",145475.0,2.0
314039,202405,55983,"wanamingo, mn",391150.0,6.0
314038,202405,95380,"turlock, ca",549625.0,29.0
314037,202405,5343,"jamaica, vt",659950.0,3.0
314036,202405,79036,"fritch, tx",174000.0,11.0
314035,202405,95132,"san jose, ca",1543500.0,12.0
314034,202405,5474,"north hero, vt",874100.0,4.0
314033,202405,60523,"oak brook, il",1109000.0,38.0
314032,202405,17097,"wiconisco, pa",75000.0,1.0
314031,202405,78205,"san antonio, tx",744500.0,21.0
314030,202405,72523,"concord, ar",395000.0,1.0
314029,202405,37058,"dover, tn",315175.0,28.0
314028,202405,6479,"plantsville, ct",369675.0,5.0
